2017-08-01 11:17:54 status unpacked libpcre3:amd64 2:8.38-3.1
2017-08-01 11:17:54 status unpacked libpcre3:amd64 2:8.38-3.1
2017-08-01 11:17:54 install libprocps4:amd64 <none> 2:3.3.10-4ubuntu2
2017-08-01 11:17:54 status half-installed libprocps4:amd64 2:3.3.10-4ubuntu2
2017-08-01 11:17:55 status unpacked libprocps4:amd64 2:3.3.10-4ubuntu2
2017-08-01 11:17:55 status unpacked libprocps4:amd64 2:3.3.10-4ubuntu2
2017-08-01 11:17:55 install libseccomp2:amd64 <none> 2.2.3-3ubuntu3
2017-08-01 11:17:55 status half-installed libseccomp2:amd64 2.2.3-3ubuntu3
2017-08-01 11:17:55 status unpacked libseccomp2:amd64 2.2.3-3ubuntu3
2017-08-01 11:17:55 status unpacked libseccomp2:amd64 2.2.3-3ubuntu3
2017-08-01 11:17:55 install libselinux1:amd64 <none> 2.4-3build2
2017-08-01 11:17:55 status half-installed libselinux1:amd64 2.4-3build2
2017-08-01 11:17:55 status unpacked libselinux1:amd64 2.4-3build2
2017-08-01 11:17:55 status unpacked libselinux1:amd64 2.4-3build2
2017-08-01 11:17:55 install libsemanage-common:all <none> 2.3-1build3
2017-08-01 11:17:55 status half-installed libsemanage-common:all 2.3-1build3
2017-08-01 11:17:55 status unpacked libsemanage-common:all 2.3-1build3
2017-08-01 11:17:55 status unpacked libsemanage-common:all 2.3-1build3
2017-08-01 11:17:55 install libsemanage1:amd64 <none> 2.3-1build3
2017-08-01 11:17:55 status half-installed libsemanage1:amd64 2.3-1build3
2017-08-01 11:17:55 status unpacked libsemanage1:amd64 2.3-1build3
2017-08-01 11:17:55 status unpacked libsemanage1:amd64 2.3-1build3
2017-08-01 11:17:55 install libsepol1:amd64 <none> 2.4-2
2017-08-01 11:17:55 status half-installed libsepol1:amd64 2.4-2
2017-08-01 11:17:55 status unpacked libsepol1:amd64 2.4-2
2017-08-01 11:17:55 status unpacked libsepol1:amd64 2.4-2
2017-08-01 11:17:55 install libsmartcols1:amd64 <none> 2.27.1-6ubuntu3
2017-08-01 11:17:55 status half-installed libsmartcols1:amd64 2.27.1-6ubuntu3
2017-08-01 11:17:55 status unpacked libsmartcols1:amd64 2.27.1-6ubuntu3
2017-08-01 11:17:55 status unpacked libsmartcols1:amd64 2.27.1-6ubuntu3
2017-08-01 11:17:55 install libss2:amd64 <none> 1.42.13-1ubuntu1
2017-08-01 11:17:55 status half-installed libss2:amd64 1.42.13-1ubuntu1
2017-08-01 11:17:55 status unpacked libss2:amd64 1.42.13-1ubuntu1
2017-08-01 11:17:55 status unpacked libss2:amd64 1.42.13-1ubuntu1
2017-08-01 11:17:55 install libsystemd0:amd64 <none> 229-4ubuntu4
2017-08-01 11:17:55 status half-installed libsystemd0:amd64 229-4ubuntu4
2017-08-01 11:17:55 status unpacked libsystemd0:amd64 229-4ubuntu4
2017-08-01 11:17:55 status unpacked libsystemd0:amd64 229-4ubuntu4
2017-08-01 11:17:55 install libtinfo5:amd64 <none> 6.0+20160213-1ubuntu1
2017-08-01 11:17:55 status half-installed libtinfo5:amd64 6.0+20160213-1ubuntu1
2017-08-01 11:17:55 status unpacked libtinfo5:amd64 6.0+20160213-1ubuntu1
2017-08-01 11:17:55 status unpacked libtinfo5:amd64 6.0+20160213-1ubuntu1
2017-08-01 11:17:55 install libudev1:amd64 <none> 229-4ubuntu4
2017-08-01 11:17:55 status half-installed libudev1:amd64 229-4ubuntu4
2017-08-01 11:17:55 status unpacked libudev1:amd64 229-4ubuntu4
2017-08-01 11:17:55 status unpacked libudev1:amd64 229-4ubuntu4
2017-08-01 11:17:55 install libustr-1.0-1:amd64 <none> 1.0.4-5
2017-08-01 11:17:55 status half-installed libustr-1.0-1:amd64 1.0.4-5
2017-08-01 11:17:55 status unpacked libustr-1.0-1:amd64 1.0.4-5
2017-08-01 11:17:55 status unpacked libustr-1.0-1:amd64 1.0.4-5
2017-08-01 11:17:55 install libuuid1:amd64 <none> 2.27.1-6ubuntu3
2017-08-01 11:17:55 status half-installed libuuid1:amd64 2.27.1-6ubuntu3
